1da600,93754114000
1da640,93754498000
1da680,93754882000
1ddec0,93755650000
2c2ec0,93756290000
1d8ec0,93756674000
1dde80,93757186000
2c2f00,93757826000
1d8e80,93758210000
2c2f40,93761538000
6f40,93761922000
1ddcc0,93762434000
1ddc00,93764226000
2c2f80,93765634000
2c2fc0,93769090000
1dda00,93769730000
2c3000,93772674000
2c3040,93776258000
2c3080,93779714000
1dd5c0,93780482000
1da5c0,93780866000
25c0,93781378000
1da740,93782018000
51740,93782530000
2c30c0,93784322000
1dd3c0,93786498000
2c3100,93787778000
2c3140,93790978000
1da140,93791490000
1dd600,93791874000
1da8c0,93792130000
2600,93792642000
1da600,93793410000
2c3180,93795458000
1dd740,93796098000
1da180,93796610000
2c31c0,93799298000
11c0,93799682000
1da1c0,93800706000
2c31c0,93800962000
11c0,93801218000
1da1c0,93802114000
2c31c0,93802370000
11c0,93802626000
1da1c0,93803522000
2c31c0,93803778000
11c0,93804034000
1da1c0,93804930000
2c3200,93805186000
2c3240,93808770000
1ddc80,93811842000
37c80,93812354000
2c3280,93812738000
1dcc80,93813378000
2c32c0,93816450000
1ddec0,93818754000
2c3300,93820162000
1ddfc0,93821698000
2c3340,93823874000
1de000,93824642000
1ddf40,93826562000
2c3380,93827970000
2c33c0,93831426000
1ddc80,93833730000
37c80,93834242000
1dcc80,93835010000
2c3400,93835650000
2c3440,93839234000
1da440,93839746000
1dda80,93840130000
1d9a80,93840514000
4a80,93840898000
2c3480,93843458000
1da480,93844098000
2c34c0,93847426000
1da4c0,93848066000
2c3500,93851138000
1da500,93851778000
1dd600,93852802000
2600,93853442000
1dd5c0,93854082000
1da740,93854338000
51740,93854722000
2c3540,93855746000
1dd500,93856386000
1da540,93856642000
1dd4c0,93857666000
1dd440,93858562000
1dd400,93859458000
2c3580,93859970000
1da400,93860482000
2c35c0,93863298000
1dd5c0,93864706000
2c35c0,93865218000
25c0,93865474000
1da580,93866114000
1da5c0,93866370000
1da600,93866626000
2c35c0,93867010000
25c0,93867266000
1da5c0,93867906000
2c3600,93868418000
2600,93868674000
1da600,93869570000
2c3600,93869954000
2600,93870210000
1da600,93870978000
2c3600,93871362000
2600,93871618000
1da600,93872386000
2c3600,93872770000
2600,93873026000
1da600,93873794000
2c3640,93874178000
1da640,93875074000
2c3680,93877890000
1da680,93878914000
1dda80,93881218000
1d9a80,93881602000
2c36c0,93881986000
4a80,93882242000
1da6c0,93883138000
2c3700,93885826000
1ddc80,93887362000
37c80,93887874000
1dcc80,93888642000
2c3740,93890050000
2c3780,93893634000
2640,93896322000
2580,93896578000
7940,93896834000
1d8f00,93897346000
1dbfc0,93897730000
2c3800,93897986000
1da280,93898626000
1da840,93899010000
1da880,93899394000
1da380,93899650000
1da3c0,93900034000
1dd480,93900674000
1dd540,93901954000
2c3840,93902466000
1dd580,93902978000
1dd5c0,93903746000
1da2c0,93904002000
1dd640,93904898000
1dd680,93905666000
2c3880,93906178000
1dd740,93907330000
2c38c0,93909250000
1dd840,93909762000
1dd880,93910530000
2c3900,93912322000
2c3940,93915010000
2c3980,93917698000
1ddc80,93918210000
37c80,93918594000
1dcc80,93919234000
2c39c0,93921026000
2c3a00,93923714000
2c3a40,93926402000
4a40,93926786000
1de080,93927298000
1de140,93928706000
1d8f40,93929474000
1d8f80,93929858000
1d8fc0,93930242000
1da000,93930626000
1ddf40,93930882000
1da040,93931138000
1da080,93931522000
1da0c0,93931906000
2c3a80,93932418000
4a80,93932674000
6f40,93933058000
1d8f40,93933442000
1d9a80,93933954000
2c3a80,93934466000
4a80,93934722000
1d9a80,93935490000
2c3a80,93936002000
4a80,93936258000
1d9a80,93937026000
2c3a80,93937538000
4a80,93937794000
1d9a80,93938562000
2c3ac0,93939074000
1ddc80,93941890000
37c80,93942274000
2c3b00,93942658000
1dcc80,93943170000
2c3b40,93945986000
1dda80,93947394000
1d9a80,93947650000
4a80,93948162000
2c3b80,93949826000
2c3bc0,93953026000
37bc0,93953538000
2c3c00,93956482000
37c00,93956866000
1dd600,93958786000
2600,93959298000
1da780,93960066000
1da800,93960450000
2c3c40,93960834000
37c40,93961218000
37c40,93961358000
2c3c80,93964162000
1dcc80,93964674000
1dd3c0,93965058000
37c80,93965442000
2c3c80,93965826000
1dcc80,93966210000
1da700,93966466000
37c80,93966978000
2c3c80,93967362000
1dcc80,93967746000
37c80,93968258000
2c3c80,93968642000
1dcc80,93969026000
37c80,93969538000
2c3cc0,93969922000
1dccc0,93970434000
2c3d00,93973122000
1dd6c0,93974530000
2c3d40,93976578000
2c3d80,93979778000
1dda40,93982594000
2c3dc0,93983106000
1ddbc0,93985922000
37bc0,93986178000
2c3e00,93986690000
1ddc00,93987330000
1ddc40,93988226000
1ddcc0,93989122000
2c3e40,93990402000
2c3e80,93993602000
1d8e80,93993986000
2c3ec0,93997058000
1d8ec0,93997442000
2c3f00,94000386000
1df380,94000898000
1dfa00,94001154000
1dcd00,94001410000
1da480,94001666000
1ddf40,94002050000
1da580,94002306000
1da5c0,94002690000
1da600,94003074000
1da640,94003458000
1da680,94003842000
1dde80,94005506000
1d8e80,94006274000
2c3f40,94007170000
2c3f80,94010754000
1ddc80,94011394000
1dcc80,94012418000
2c3fc0,94014594000
1dda80,94016898000
1d9a80,94017282000
4a80,94017666000
2c4000,94018690000
2c4040,94022146000
2c4080,94025730000
1dd600,94028930000
2600,94029570000
2c40c0,94029826000
1dd5c0,94030466000
1da740,94030722000
51740,94031234000
2c4100,94033794000
2c4140,94036994000
1da140,94037506000
2c4180,94040450000
1da8c0,94041218000
1da5c0,94041474000
1da600,94041730000
1dd740,94044162000
2c41c0,94044802000
11c0,94045186000
1da1c0,94046210000
2c41c0,94046466000
11c0,94046722000
1da1c0,94047618000
2c41c0,94047874000
11c0,94048130000
1da1c0,94049026000
2c41c0,94049282000
11c0,94049538000
1da1c0,94050434000
2c4200,94050690000
2c4240,94054274000
1dda80,94055810000
1d9a80,94056194000
4a80,94056578000
2c4280,94058370000
2c42c0,94061954000
1d92c0,94062594000
2c4300,94065794000
1ddec0,94067330000
2c4340,94069506000
1de000,94071042000
2c4380,94073346000
1ddf40,94074882000
2c43c0,94077058000
2c4400,94080514000
1da400,94081026000
1ddc80,94082178000
37c80,94082690000
1dcc80,94083458000
2c4440,94084866000
1da440,94085378000
1dda80,94088194000
1d9a80,94088578000
2c4480,94088962000
4a80,94089218000
1da480,94089730000
2c44c0,94093058000
1da4c0,94093698000
2c4500,94096898000
1da500,94097538000
2c4540,94100610000
1dd600,94101250000
1da540,94101506000
2600,94102018000
1dd5c0,94102658000
1da740,94102914000
1dd540,94103810000
2c4540,94104322000
1dd500,94104962000
1da540,94105218000
2c4580,94105730000
1dd4c0,94106370000
1da4c0,94107266000
1dd440,94107522000
1dd400,94108418000
2c45c0,94109698000
2c4600,94112770000
1dd5c0,94113410000
1dd600,94114306000
1da580,94114562000
1da5c0,94114818000
1da600,94115074000
2600,94115458000
2c4600,94115714000
1da600,94116482000
2600,94116866000
2c4600,94117122000
1da600,94117890000
2600,94118274000
2c4640,94118530000
1da640,94119426000
2c4680,94122114000
1da680,94123138000
2c46c0,94125954000
1da6c0,94126978000
1dda80,94128386000
1d9a80,94128770000
4a80,94129154000
2c4700,94130178000
2c4740,94133634000
51740,94134146000
1ddc80,94134658000
37c80,94135170000
1dcc80,94135938000
2c4780,94138242000
2c47c0,94141698000
2640,94144514000
2580,94144770000
7940,94145026000
1d8f00,94145538000
1dbfc0,94145922000
2c4840,94146178000
1da280,94146818000
1da840,94147202000
1da880,94147586000
1da340,94147842000
1da380,94148098000
1da3c0,94148482000
1dd480,94149122000
1dd540,94150402000
2c4880,94150914000
1dd580,94151426000
1dd600,94152194000
1da2c0,94152450000
1dd640,94153346000
1dd680,94154242000
2c48c0,94154754000
1dd740,94155906000
2c4900,94157698000
1dd840,94158210000
2c4940,94160642000
2c4980,94163330000
2c49c0,94166018000
1ddc80,94166530000
1dcc80,94167298000
2c4a00,94169090000
2c4a40,94171778000
4a40,94172162000
2c4a80,94174850000
4a80,94175106000
1d9a80,94175746000
2c4a80,94176258000
4a80,94176514000
1de100,94177026000
1d9a80,94177282000
2c4a80,94177794000
4a80,94178050000
1de140,94178434000
1d9a80,94178690000
2c4a80,94179074000
4a80,94179330000
1d8f40,94179714000
1d8f80,94180098000
1d8fc0,94180482000
1da000,94180866000
1ddf40,94181122000
1da040,94181378000
1d9a80,94181762000
1da080,94182146000
1da0c0,94182530000
1da100,94182914000
2c4ac0,94183298000
6f40,94183682000
1d8f40,94184066000
2c4b00,94187010000
1ddc80,94189826000
37c80,94190210000
2c4b40,94190594000
1dcc80,94191106000
2c4b80,94194050000
1dda40,94195458000
2c4bc0,94197378000
37bc0,94197890000
1dd880,94199682000
2c4c00,94200962000
37c00,94201346000
1dd6c0,94204034000
2c4c40,94204546000
37c40,94204930000
37c40,94204968000
1dd5c0,94206850000
1da780,94207234000
1da7c0,94207490000
2c4c80,94208642000
1dcc80,94209154000
37c80,94209666000
2c4c80,94210050000
1dcc80,94210434000
37c80,94210946000
2c4c80,94211330000
1dcc80,94211714000
37c80,94212226000
2c4c80,94212610000
1dcc80,94212994000
37c80,94213506000
2c4cc0,94213890000
1dccc0,94214402000
1da700,94214658000
2c4d00,94217346000
2c4d40,94220418000
1dd7c0,94223234000
2c4d80,94223746000
2c4dc0,94226946000
1dda80,94229762000
1d9a80,94230018000
2c4e00,94230530000
4a80,94230786000
1ddbc0,94233474000
2c4e40,94233986000
1ddc40,94234626000
1ddc80,94235522000
1dcc80,94235906000
37c80,94236162000
1ddcc0,94236930000
2c4e80,94238210000
1d8e80,94238594000
1dde80,94241282000
2c4ec0,94241794000
1d8e80,94242178000
1d8ec0,94242434000
1ddf40,94243586000
1d8f40,94244354000
2c4f00,94245762000
1d8f00,94246274000
1de0c0,94247426000
2c4f40,94249474000
6f40,94249858000
1df380,94250242000
1dfa00,94250498000
1dcd00,94250754000
1da480,94251010000
1ddf00,94251394000
1da580,94251650000
1da5c0,94252034000
1da600,94252418000
1da640,94252802000
1da680,94253186000
2600,94253570000
1ddec0,94254338000
2c4f80,94256642000
1ddd00,94258946000
2c4fc0,94260354000
1ddc00,94261890000
37c00,94262274000
2c5000,94264322000
1dda80,94265858000
1d9a80,94266242000
4a80,94266626000
2c5040,94268418000
2c5080,94271874000
2c50c0,94275458000
1dd600,94277762000
1da600,94278146000
2600,94278530000
1dd5c0,94279170000
1da740,94279426000
51740,94279938000
2c5100,94280322000
2c5140,94283522000
1da140,94284034000
2c5180,94286978000
1da180,94288002000
1dd600,94290050000
1da8c0,94290306000
1da5c0,94290562000
1da600,94290818000
2600,94291202000
2c51c0,94291458000
11c0,94291842000
1da1c0,94292866000
2c51c0,94293122000
11c0,94293378000
1da1c0,94294274000
2c51c0,94294530000
11c0,94294786000
1da1c0,94295682000
2c51c0,94295938000
11c0,94296194000
1da1c0,94297090000
2c5200,94297346000
2c5240,94300930000
2c5280,94304514000
1dda80,94305154000
1d9a80,94305538000
4a80,94306050000
2c52c0,94308738000
1ddc80,94311042000
37c80,94311554000
1dcc80,94312322000
2c5300,94312962000
2c5340,94316546000
1ddf40,94318978000
1ddfc0,94320002000
2c5380,94320642000
2c53c0,94324098000
2c5400,94327554000
1da400,94328066000
2c5440,94331266000
1da440,94331778000
1ddc80,94332162000
37c80,94332674000
1dcc80,94333442000
2c5480,94335746000
1da480,94336386000
1dda80,94338434000
1d9a80,94338818000
4a80,94339330000
2c54c0,94340354000
1da4c0,94340994000
2c5500,94344066000
1da500,94344706000
2c5540,94347778000
1da540,94348546000
1dd600,94351106000
1da600,94351490000
2600,94351874000
2c5580,94352130000
1dd5c0,94352770000
1dd540,94353666000
1dd500,94354562000
1dd4c0,94355458000
2c55c0,94355970000
1dd440,94356610000
1da440,94357378000
1dd400,94357762000
2c5600,94359682000
1dd5c0,94362498000
2c5640,94363010000
1dd600,94363650000
1da580,94363906000
1da5c0,94364290000
1da600,94364546000
1da640,94364802000
2600,94365186000
2c5680,94367874000
1da680,94368770000
2c56c0,94371586000
1da6c0,94372610000
2c5700,94375298000
1dda80,94376834000
1d9a80,94377218000
4a80,94377602000
2c5740,94379394000
2c5780,94382978000
2c57c0,94386434000
2c5800,94389890000
2640,94392578000
2580,94392834000
7940,94393090000
1dbfc0,94393602000
2c5880,94393858000
1da280,94394498000
1da840,94394882000
1da880,94395266000
1da380,94395522000
1dd480,94396290000
2c58c0,94397954000
1dd580,94398466000
1da8c0,94398850000
1dd600,94399490000
1da2c0,94399746000
1d92c0,94400130000
1dd640,94400898000
1dd680,94401666000
2c5900,94402178000
1dd740,94403330000
2c5940,94405122000
1dd8c0,94406274000
1dd940,94407682000
2c5980,94408194000
1dda80,94409986000
1d9a80,94410242000
4a80,94410754000
2c59c0,94411522000
2c5a00,94414210000
1ddc80,94414722000
1dcc80,94415490000
2c5a40,94417282000
4a40,94417666000
2c5a80,94420354000
4a80,94420610000
1d9a80,94421250000
2c5a80,94421762000
4a80,94422018000
1d9a80,94422658000
2c5a80,94423170000
4a80,94423426000
1d9a80,94424066000
2c5a80,94424578000
4a80,94424834000
1d9a80,94425474000
2c5ac0,94425986000
1de140,94427778000
1d8f40,94428546000
1d8f80,94428930000
1d8fc0,94429314000
1da000,94429698000
1da040,94430082000
1da0c0,94430466000
1da100,94430850000
2c5b00,94431234000
2c5b40,94434434000
2c5b80,94437634000
2c5bc0,94440834000
37bc0,94441346000
1dda80,94441730000
1d9a80,94441986000
4a80,94442498000
1dda40,94443010000
2c5c00,94444930000
37c00,94445314000
1dd880,94447234000
2c5c40,94448514000
37c40,94448898000
37c40,94449038000
1dd6c0,94451714000
2c5c80,94452226000
1dcc80,94452738000
37c80,94453250000
2c5c80,94453634000
1dcc80,94454018000
37c80,94454530000
2c5c80,94454914000
1dcc80,94455298000
1dd5c0,94455682000
37c80,94456066000
1da780,94456322000
1da7c0,94456578000
1da800,94456962000
2c5c80,94457218000
1dcc80,94457602000
37c80,94458114000
2c5cc0,94458498000
1dccc0,94459010000
2c5d00,94461698000
1da700,94462338000
2c5d40,94465026000
2c5d80,94468098000
2c5dc0,94471298000
2c5e00,94474498000
1dda80,94477314000
1d9a80,94477570000
2c5e40,94478082000
4a80,94478338000
1ddc00,94481154000
2c5e80,94481666000
1d8e80,94482050000
1ddc40,94482562000
1ddcc0,94483458000
1dccc0,94484226000
2c5ec0,94485634000
1d8ec0,94486018000
1dde80,94487938000
1d8e80,94488578000
1ddec0,94489090000
2c5f00,94489602000
1d8f00,94490114000
1ddf00,94490498000
2c5f00,94491010000
1d8f00,94491394000
1ddfc0,94492546000
2c5f40,94493826000
1d8f40,94494338000
1de080,94494722000
2c5f40,94495234000
6f40,94495490000
1d8f40,94495874000
2c5f40,94496514000
6f40,94496770000
1d8f40,94497154000
2c5f40,94497794000
6f40,94498050000
1df380,94498434000
1dfa00,94498690000
1dcd00,94498946000
1da480,94499202000
1ddf40,94499586000
1da580,94499842000
1da5c0,94500226000
1da600,94500482000
1da640,94500866000
1da680,94501250000
2600,94501634000
2c5f80,94501890000
1ddf00,94502658000
2c5fc0,94505602000
1ddc80,94508674000
2c6000,94509314000
1dcc80,94509954000
1ddbc0,94510978000
2c6040,94513154000
1dda80,94514690000
1d9a80,94515074000
4a80,94515458000
2c6080,94517250000
2c60c0,94520834000
2c6100,94524290000
1dd600,94526594000
1da600,94526978000
2600,94527362000
1da740,94528002000
51740,94528514000
2c6140,94528898000
1da140,94529410000
2c6180,94532354000
1dd3c0,94532994000
2c61c0,94535682000
11c0,94536066000
1da1c0,94536962000
2c61c0,94537218000
11c0,94537474000
1da1c0,94538242000
2c61c0,94538498000
11c0,94538754000
1dd600,94539266000
1da600,94539650000
1da1c0,94540034000
2600,94540290000
2c61c0,94540546000
11c0,94540802000
1da1c0,94541698000
2c6200,94541954000
1dd740,94544258000
2c6240,94545666000
2c6280,94549250000
1dda80,94552450000
1d9a80,94552834000
2c62c0,94553218000
4a80,94553474000
2c6300,94556930000
1ddc80,94558466000
1dcc80,94559490000
2c6340,94560898000
2c6380,94564610000
2c63c0,94568194000
1de040,94568834000
2c6400,94571906000
2c6440,94575362000
1da440,94575874000
2c6480,94579074000
1da480,94579714000
2c64c0,94583042000
1da4c0,94583682000
1dda80,94584706000
1d9a80,94585090000
4a80,94585474000
2c6500,94587266000
1da500,94587906000
2c6540,94590978000
1da540,94591746000
2c6580,94594690000
1da580,94595458000
1dd600,94597122000
1da600,94597506000
2600,94597890000
1dd5c0,94598530000
1da740,94598786000
2c65c0,94599298000
25c0,94599682000
1dd540,94600322000
1dd500,94601218000
1dd4c0,94602114000
1dd440,94603010000
2c6600,94603522000
1dd400,94604162000
1da400,94604930000
2c6640,94607106000
1da640,94608002000
1dd580,94608770000
1dd5c0,94609666000
1dd600,94610562000
1da5c0,94610946000
1da600,94611330000
2600,94611714000
2c6680,94611970000
1da680,94612994000
2c6680,94613378000
2c66c0,94615938000
1da6c0,94616962000
2c6700,94619650000
2c6740,94623106000
51740,94623618000
1dda80,94624130000
1d9a80,94624514000
4a80,94624898000
2c6780,94627586000
2c67c0,94631042000
2c6800,94634498000
2c6840,94637954000
2640,94640642000
2580,94640898000
7940,94641154000
1dbfc0,94641666000
2c68c0,94641922000
1da280,94642562000
1da840,94642946000
1da880,94643202000
1da8c0,94643458000
1da340,94643714000
1da380,94643970000
1da3c0,94644354000
1dd480,94644994000
2c6900,94646658000
1dd600,94647810000
1da2c0,94648066000
1d92c0,94648450000
1dd640,94649218000
1dd680,94649986000
2c6940,94650498000
1dd740,94651650000
2c6980,94653442000
1dd840,94653954000
1dd8c0,94654722000
2c69c0,94656514000
1dda80,94658306000
1d9a80,94658562000
4a80,94659074000
2c6a00,94659842000
2c6a40,94662530000
4a40,94662914000
1ddc80,94663426000
1dcc80,94664194000
2c6a80,94665986000
4a80,94666242000
1d9a80,94666882000
2c6a80,94667394000
4a80,94667650000
1d9a80,94668290000
2c6a80,94668802000
4a80,94669058000
1d9a80,94669698000
2c6a80,94670210000
4a80,94670466000
1d9a80,94671106000
2c6ac0,94671618000
2c6b00,94674306000
1de100,94675458000
1de180,94676226000
1da180,94676738000
1d8f40,94677250000
1d8f80,94677634000
1d8fc0,94678018000
1da000,94678402000
1da040,94678786000
1da080,94679170000
1da0c0,94679554000
1da100,94679938000
2c6b40,94680322000
2c6b80,94683522000
1ddc80,94685570000
37c80,94685954000
1dcc80,94686594000
2c6bc0,94687234000
37bc0,94687746000
2c6c00,94690690000
37c00,94691074000
1dda80,94691586000
1d9a80,94691842000
4a80,94692354000
1dda40,94692866000
2c6c40,94694786000
37c40,94695170000
37c40,94695208000
2c6c80,94698242000
1dcc80,94698754000
37c80,94699266000
2c6c80,94699650000
1dcc80,94700034000
37c80,94700546000
2c6c80,94700930000
1dcc80,94701314000
37c80,94701826000
2c6c80,94702210000
1dcc80,94702594000
1dd6c0,94702978000
37c80,94703362000
2c6cc0,94703746000
1dccc0,94704258000
1da780,94706178000
1da7c0,94706434000
1da800,94706818000
2c6d00,94707842000
1dd3c0,94710530000
2c6d40,94711042000
1da700,94711682000
2c6d80,94714370000
1dd5c0,94715778000
2c6dc0,94717698000
1dd780,94719874000
2c6e00,94721154000
1dd940,94723970000
2c6e40,94724482000
2c6e80,94727682000
1d8e80,94728066000
1ddbc0,94729986000
1ddc00,94730882000
2c6ec0,94731394000
1d8ec0,94731778000
1ddc80,94732290000
1dcc80,94732674000
37c80,94732930000
1ddcc0,94733698000
2c6f00,94735618000
1d8f00,94736130000
1dde80,94737922000
1d8e80,94738562000
1ddf00,94739074000
2c6f40,94739586000
1d8f40,94740098000
1ddf40,94740482000
2c6f40,94740994000
6f40,94741250000
1d8f40,94741634000
2c6f40,94742274000
6f40,94742530000
1d8f40,94742914000
2c6f40,94743554000
6f40,94743810000
1d8f40,94744194000
2c6f80,94744834000
1d8f80,94745474000
1de140,94747266000
1dfa00,94748034000
1dcd00,94748290000
1da480,94748546000
1da580,94749058000
1da5c0,94749442000
1da600,94749698000
1da640,94750082000
1da680,94750466000
2600,94750850000
2c6fc0,94751106000
1ddec0,94751746000
2c7000,94754690000
1ddd00,94756226000
1ddc40,94758018000
2c7040,94758658000
2c7080,94762114000
1dda80,94762754000
1d9a80,94763138000
4a80,94763650000
2c70c0,94766338000
2c7100,94769922000
2c7140,94773378000
1da140,94773890000
1dd600,94775042000
1da600,94775426000
2600,94775810000
1dd5c0,94776450000
1da740,94776706000
2c7180,94777986000
2c71c0,94781186000
11c0,94781570000
1da1c0,94782466000
2c71c0,94782722000
11c0,94782978000
1da1c0,94783746000
2c71c0,94784002000
11c0,94784258000
1da1c0,94785026000
2c71c0,94785282000
11c0,94785538000
1da1c0,94786306000
2c7200,94786562000
1da8c0,94788738000
1da5c0,94788994000
2c7240,94790274000
1dd740,94791810000
51740,94792322000
2c7280,94794114000
2c72c0,94797698000
2c7300,94801282000
2c7340,94804866000
1ddc80,94805634000
37c80,94806146000
1dcc80,94806914000
2c7380,94809218000
2c73c0,94812802000
1ddf40,94813442000
1ddf80,94814466000
2c7400,94816642000
1da400,94817154000
1ddfc0,94818306000
2c7440,94820482000
1da440,94820994000
2c7480,94824194000
1da480,94824834000
2c74c0,94828034000
1da4c0,94828674000
2c7500,94831746000
1da500,94832386000
1dda80,94832642000
1d9a80,94833026000
4a80,94833410000
2c7540,94835970000
1da540,94836738000
2c7580,94839810000
1da580,94840578000
2c75c0,94843522000
25c0,94843906000
1da5c0,94844674000
2c75c0,94845186000
25c0,94845442000
1dd600,94845954000
1da5c0,94846338000
1da600,94846594000
2600,94846978000
2c75c0,94847234000
25c0,94847490000
1dd5c0,94848002000
1da740,94848258000
51740,94848642000
2c75c0,94848898000
25c0,94849154000
1dd580,94849666000
2c7600,94850178000
1dd500,94850818000
1dd4c0,94851714000
1dd440,94852610000
1dd400,94853506000
2c7640,94854018000
1da640,94854914000
2c7680,94857346000
1dd540,94857986000
1da680,94858370000
1dd5c0,94859138000
1dd600,94860034000
1da5c0,94860418000
1da600,94860674000
2600,94861058000
1dd680,94861698000
1da680,94862210000
2c76c0,94862594000
1da6c0,94863618000
2c76c0,94863874000
2c7700,94866434000
2c7740,94869890000
1dda80,94873090000
1d9a80,94873474000
2c7780,94873858000
4a80,94874114000
2c77c0,94877570000
2c7800,94881026000
2c7840,94884482000
2c7880,94887938000
2640,94890754000
2580,94891010000
7940,94891266000
1dbfc0,94891778000
2c7900,94892034000
1da280,94892674000
1da840,94893058000
1da880,94893314000
1da380,94893570000
1da3c0,94893954000
1dd480,94894594000
2c7940,94896258000
1dd600,94897410000
1da2c0,94897666000
1dd640,94898562000
2c7980,94899714000
1dd740,94900866000
2c79c0,94902658000
1dd840,94903170000
2c7a00,94905602000
1dda80,94907394000
1d9a80,94907650000
4a80,94908162000
2c7a40,94908930000
4a40,94909314000
2c7a80,94912002000
4a80,94912258000
1ddc80,94912770000
1d9a80,94913026000
2c7a80,94913538000
4a80,94913794000
1dcc80,94914306000
1d9a80,94914690000
2c7a80,94915202000
4a80,94915458000
1d9a80,94916098000
2c7a80,94916610000
4a80,94916866000
1d9a80,94917506000
2c7ac0,94918018000
2c7b00,94920706000
1de080,94923138000
2c7b40,94923650000
1de180,94925570000
1da180,94926082000
1d8f40,94926594000
1d8fc0,94926978000
1da000,94927362000
1da040,94927746000
1da080,94928130000
1da0c0,94928514000
1da100,94928898000
2c7b80,94929282000
2c7bc0,94932354000
37bc0,94932866000
1ddc80,94934658000
37c80,94935042000
1dcc80,94935682000
2c7c00,94936322000
37c00,94936706000
1ddbc0,94937218000
2c7c40,94939906000
37c40,94940290000
37c40,94940430000
1dda80,94940930000
1d9a80,94941186000
4a80,94941698000
1dd940,94943618000
2c7c80,94944130000
37c80,94944386000
1dcc80,94944898000
37c80,94945222000
2c7c80,94945666000
1dcc80,94946050000
37c80,94946562000
2c7c80,94946946000
1dcc80,94947330000
37c80,94947842000
2c7c80,94948226000
1dcc80,94948610000
37c80,94949122000
2c7cc0,94949506000
1dccc0,94950018000
2c7d00,94952834000
1dd5c0,94954242000
1da780,94955266000
1da7c0,94955522000
1da800,94955906000
2c7d40,94956930000
1da700,94959490000
1dd3c0,94959874000
2c7d80,94960386000
2c7dc0,94963330000
1dd6c0,94966146000
2c7e00,94966658000
2c7e40,94969858000
1dd880,94970498000
2c7e80,94973186000
1d8e80,94973570000
1dda40,94974850000
1dda80,94975746000
1d9a80,94976002000
4a80,94976514000
2c7ec0,94977410000
1d8ec0,94977794000
1ddc00,94979714000
1ddc40,94980610000
2c7f00,94981122000
1d8f00,94981634000
1ddc80,94982018000
1dcc80,94982402000
37c80,94982658000
2c7f40,94985218000
1d8f40,94985730000
2c7f40,94986370000
6f40,94986626000
1d8f40,94987010000
2c7f40,94987650000
6f40,94987906000
1d8f40,94988290000
1ddec0,94988674000
2c7f40,94989186000
6f40,94989442000
1d8f40,94989826000
1ddf00,94990210000
2c7f80,94990722000
1d8f80,94991362000
1ddf80,94991618000
2c7f80,94992130000
1d8f80,94992642000
2c7fc0,94994690000
1d8fc0,94995330000
1de140,94996354000
1df380,94997122000
1dfa00,94997378000
1dcd00,94997634000
1da480,94997890000
1ddf40,94998274000
1da580,94998530000
1da5c0,94998914000
1da600,94999170000
1da640,94999554000
2600,95000066000
6f40,95000450000
2c8000,95001474000
1dde80,95002114000
1d8e80,95002882000
2c8040,95005314000
1ddcc0,95006850000
1ddc80,95007874000
1dcc80,95008898000
2c8080,95009538000
2c80c0,95013122000
2c8100,95016578000
2c8140,95020162000
1da140,95020674000
2c8180,95023874000
1dd5c0,95025410000
1da740,95025666000
51740,95026178000
2c81c0,95027970000
11c0,95028354000
1da1c0,95029250000
2c81c0,95029506000
11c0,95029762000
1da1c0,95030530000
2c81c0,95030786000
11c0,95031042000
1da1c0,95031810000
2c81c0,95032066000
11c0,95032322000
1da1c0,95033090000
2c8200,95033346000
2c8240,95036546000
1dd600,95037954000
1da5c0,95038338000
1da600,95038594000
2600,95038978000
2c8280,95040770000
2c82c0,95044354000
2c8300,95047938000
1dda80,95050242000
1d9a80,95050626000
4a80,95051010000
2c8340,95052034000
2c8380,95055746000
2c83c0,95059330000
2c8400,95062914000
1da400,95063426000
1ddf80,95063810000
1ddfc0,95064834000
1de040,95065858000
2c8440,95067266000
1da440,95067778000
2c8480,95070978000
1da480,95071618000
2c84c0,95074946000
1da4c0,95075586000
1ddc80,95077506000
1dcc80,95078530000
2c8500,95079170000
1da500,95079810000
2c8540,95082882000
1da540,95083650000
2c8580,95086594000
1da580,95087362000
2c85c0,95090306000
25c0,95090690000
1da5c0,95091458000
2c85c0,95091970000
25c0,95092226000
1dd740,95092738000
1da5c0,95093122000
2c85c0,95093634000
25c0,95093890000
1da5c0,95094530000
2c85c0,95095042000
25c0,95095298000
1da5c0,95095938000
2c8600,95096450000
1dd600,95097090000
1da600,95097474000
2600,95097858000
2c8600,95098114000
1dd5c0,95098754000
1da740,95099010000
51740,95099394000
1dd580,95100034000
1dd500,95100930000
2c8640,95101442000
1dd4c0,95102082000
1da640,95102466000
1da4c0,95103106000
1dd440,95103362000
1dd400,95104258000
2c8680,95105538000
1da680,95106434000
1dd540,95108610000
2c86c0,95109122000
1da6c0,95110018000
1dd600,95110658000
1da5c0,95111042000
1da600,95111298000
2600,95111682000
1dd680,95112322000
1da680,95112834000
1dd6c0,95113602000
2c8700,95114242000
2c8740,95117698000
2c8780,95121282000
1dda80,95123586000
1d9a80,95123970000
4a80,95124354000
2c87c0,95125378000
2c8800,95128834000
2c8840,95132290000
2c8880,95135746000
2c88c0,95139330000
1da8c0,95140098000
2640,95142274000
2580,95142530000
7940,95142786000
1dbfc0,95143298000
2c8940,95143554000
1da280,95144194000
1da840,95144578000
1da880,95144834000
